Row_by_Pixel,Corrosion_Depth_Ratio,,prob.,cumulative prob
2273,0,,,0.238664987
2274,0,,,0.238769941
2275,0,,,0.238874895
2276,0,,,0.238979849
2277,0,,,0.239084803
2278,0,,,0.239189757
2279,0,,,0.23929471
2280,0,,,0.239399664
2281,0,,,0.239504618
2282,0,,,0.239609572
2283,0,,,0.239714526
2284,0,,,0.239819479
2285,0,,,0.239924433
2286,0,,,0.240029387
2287,0,,,0.240134341
2288,0,,,0.240239295
2289,0,,,0.240344249
2290,0,,,0.240449202
2291,0,,,0.240554156
2292,0,,,0.24065911
2293,0,,,0.240764064
2294,0,,,0.240869018
2295,0,,,0.240973971
2296,0,,,0.241078925
2297,0,,,0.241183879
2298,0,,,0.241288833
2299,0,,,0.241393787
2300,0,,,0.241498741
2301,0,,,0.241603694
2302,0,,,0.241708648
2303,0,,,0.241813602
2304,0,,,0.241918556
2305,0,,,0.24202351
2306,0,,,0.242128463
2307,0,,,0.242233417
2308,0,,,0.242338371
2309,0,,,0.242443325
2310,0,,,0.242548279
2311,0,,,0.242653233
2312,0,,,0.242758186
2313,0,,,0.24286314
2314,0,,,0.242968094
2315,0,,,0.243073048
2316,0,,,0.243178002
2317,0,,,0.243282955
2318,0,,,0.243387909
2319,0,,,0.243492863
2320,0,,,0.243597817
2321,0,,,0.243702771
2322,0,,,0.243807725
2323,0,,,0.243912678
2324,0,,,0.244017632
2325,0,,,0.244122586
2326,0,,,0.24422754
2327,0,,,0.244332494
2328,0,,,0.244437448
2329,0,,,0.244542401
2330,0,,,0.244647355
2331,0,,,0.244752309
2332,0,,,0.244857263
2333,0,,,0.244962217
2334,0,,,0.24506717
2335,0,,,0.245172124
2336,0,,,0.245277078
2337,0,,,0.245382032
2338,0,,,0.245486986
2339,0,,,0.24559194
2340,0,,,0.245696893
2341,0,,,0.245801847
2342,0,,,0.245906801
2343,0,,,0.246011755
2344,0,,,0.246116709
2345,0,,,0.246221662
2346,0,,,0.246326616
2347,0,,,0.24643157
2348,0,,,0.246536524
2349,0,,,0.246641478
2350,0,,,0.246746432
2351,0,,,0.246851385
2352,0,,,0.246956339
2353,0,,,0.247061293
2354,0,,,0.247166247
2355,0,,,0.247271201
2356,0,,,0.247376154
2357,0,,,0.247481108
2358,0,,,0.247586062
2359,0,,,0.247691016
2360,0,,,0.24779597
2361,0,,,0.247900924
2362,0,,,0.248005877
2363,0,,,0.248110831
2364,0,,,0.248215785
2365,0,,,0.248320739
2366,0,,,0.248425693
2367,0,,,0.248530647
2368,0,,,0.2486356
2369,0,,,0.248740554
2370,0,,,0.248845508
2371,0,,,0.248950462
2372,0,,,0.249055416
2373,0,,,0.249160369
2374,0,,,0.249265323
2375,0,,,0.249370277
2376,0,,,0.249475231
2377,0,,,0.249580185
2378,0,,,0.249685139
2379,0,,,0.249790092
2380,0,,,0.249895046
2381,0,,,0.25
2382,0,,,0.250104954
2383,0,,,0.250209908
2384,0,,,0.250314861
2385,0,,,0.250419815
2386,0,,,0.250524769
2387,0,,,0.250629723
2388,0,,,0.250734677
2389,0,,,0.250839631
2390,0,,,0.250944584
2391,0,,,0.251049538
2392,0,,,0.251154492
2393,0,,,0.251259446
2394,0,,,0.2513644
2395,0,,,0.251469353
2396,0,,,0.251574307
2397,0,,,0.251679261
2398,0,,,0.251784215
2399,0,,,0.251889169
2400,0,,,0.251994123
2401,0,,,0.252099076
2402,0,,,0.25220403
2403,0,,,0.252308984
2404,0,,,0.252413938
2405,0,,,0.252518892
2406,0,,,0.252623846
2407,0,,,0.252728799
2408,0,,,0.252833753
2409,0,,,0.252938707
2410,0,,,0.253043661
2411,0,,,0.253148615
2412,0,,,0.253253568
2413,0,,,0.253358522
2414,0,,,0.253463476
2415,0,,,0.25356843
2416,0,,,0.253673384
2417,0,,,0.253778338
2418,0,,,0.253883291
2419,0,,,0.253988245
2420,0,,,0.254093199
2421,0,,,0.254198153
2422,0,,,0.254303107
2423,0,,,0.25440806
2424,0,,,0.254513014
2425,0,,,0.254617968
2426,0,,,0.254722922
2427,0,,,0.254827876
2428,0,,,0.25493283
2429,0,,,0.255037783
2430,0,,,0.255142737
2431,0,,,0.255247691
2432,0,,,0.255352645
2433,0,,,0.255457599
2434,0,,,0.255562552
2435,0,,,0.255667506
2436,0,,,0.25577246
2437,0,,,0.255877414
2438,0,,,0.255982368
2439,0,,,0.256087322
2440,0,,,0.256192275
2441,0,,,0.256297229
2442,0,,,0.256402183
2443,0,,,0.256507137
2444,0,,,0.256612091
2445,0,,,0.256717045
2446,0,,,0.256821998
2447,0,,,0.256926952
2448,0,,,0.257031906
2449,0,,,0.25713686
2450,0,,,0.257241814
2451,0,,,0.257346767
2452,0,,,0.257451721
2453,0,,,0.257556675
2454,0,,,0.257661629
2455,0,,,0.257766583
2456,0,,,0.257871537
2457,0,,,0.25797649
2458,0,,,0.258081444
2459,0,,,0.258186398
2460,0,,,0.258291352
2461,0,,,0.258396306
2462,0,,,0.258501259
2463,0,,,0.258606213
2464,0,,,0.258711167
2465,0,,,0.258816121
2466,0,,,0.258921075
2467,0,,,0.259026029
2468,0,,,0.259130982
2469,0,,,0.259235936
2470,0,,,0.25934089
2471,0,,,0.259445844
2472,0,,,0.259550798
2473,0,,,0.259655751
2474,0,,,0.259760705
2475,0,,,0.259865659
2476,0,,,0.259970613
2477,0,,,0.260075567
2478,0,,,0.260180521
2479,0,,,0.260285474
2480,0,,,0.260390428
2481,0,,,0.260495382
2482,0,,,0.260600336
2483,0,,,0.26070529
2484,0,,,0.260810243
2485,0,,,0.260915197
2486,0,,,0.261020151
2487,0,,,0.261125105
2488,0,,,0.261230059
2489,0,,,0.261335013
2490,0,,,0.261439966
2491,0,,,0.26154492
2492,0,,,0.261649874
2493,0,,,0.261754828
2494,0,,,0.261859782
2495,0,,,0.261964736
2496,0,,,0.262069689
2497,0,,,0.262174643
2498,0,,,0.262279597
2499,0,,,0.262384551
2500,0,,,0.262489505
2501,0,,,0.262594458
2502,0,,,0.262699412
2503,0,,,0.262804366
2504,0,,,0.26290932
2505,0,,,0.263014274
2506,0,,,0.263119228
2507,0,,,0.263224181
2508,0,,,0.263329135
2509,0,,,0.263434089
2510,0,,,0.263539043
2511,0,,,0.263643997
2512,0,,,0.26374895
2513,0,,,0.263853904
2514,0,,,0.263958858
2515,0,,,0.264063812
2516,0,,,0.264168766
2517,0,,,0.26427372
2518,0,,,0.264378673
2519,0,,,0.264483627
2520,0,,,0.264588581
2521,0,,,0.264693535
2522,0,,,0.264798489
2523,0,,,0.264903442
2524,0,,,0.265008396
2525,0,,,0.26511335
2526,0,,,0.265218304
2527,0,,,0.265323258
2528,0,,,0.265428212
2529,0,,,0.265533165
2530,0,,,0.265638119
2531,0,,,0.265743073
2532,0,,,0.265848027
2533,0,,,0.265952981
2534,0,,,0.266057935
2535,0,,,0.266162888
2536,0,,,0.266267842
2537,0,,,0.266372796
2538,0,,,0.26647775
2539,0,,,0.266582704
2540,0,,,0.266687657
2541,0,,,0.266792611
2542,0,,,0.266897565
2543,0,,,0.267002519
2544,0,,,0.267107473
2545,0,,,0.267212427
2546,0,,,0.26731738
2547,0,,,0.267422334
2548,0,,,0.267527288
2549,0,,,0.267632242
2550,0,,,0.267737196
2551,0,,,0.267842149
2552,0,,,0.267947103
2553,0,,,0.268052057
2554,0,,,0.268157011
2555,0,,,0.268261965
2556,0,,,0.268366919
2557,0,,,0.268471872
2558,0,,,0.268576826
2559,0,,,0.26868178
2560,0,,,0.268786734
2561,0,,,0.268891688
2562,0,,,0.268996641
2563,0,,,0.269101595
2564,0,,,0.269206549
2565,0,,,0.269311503
2566,0,,,0.269416457
2567,0,,,0.269521411
2568,0,,,0.269626364
2569,0,,,0.269731318
2570,0,,,0.269836272
2571,0,,,0.269941226
2572,0,,,0.27004618
2573,0,,,0.270151134
2574,0,,,0.270256087
2575,0,,,0.270361041
2576,0,,,0.270465995
2577,0,,,0.270570949
2578,0,,,0.270675903
2579,0,,,0.270780856
2580,0,,,0.27088581
2581,0,,,0.270990764
2582,0,,,0.271095718
2583,0,,,0.271200672
2584,0,,,0.271305626
2585,0,,,0.271410579
2586,0,,,0.271515533
2587,0,,,0.271620487
2588,0,,,0.271725441
2589,0,,,0.271830395
2590,0,,,0.271935348
2591,0,,,0.272040302
2592,0,,,0.272145256
2593,0,,,0.27225021
2594,0,,,0.272355164
2595,0,,,0.272460118
2596,0,,,0.272565071
2597,0,,,0.272670025
2598,0,,,0.272774979
2599,0,,,0.272879933
2600,0,,,0.272984887
2601,0,,,0.27308984
2602,0,,,0.273194794
2603,0,,,0.273299748
2604,0,,,0.273404702
2605,0,,,0.273509656
2606,0,,,0.27361461
2607,0,,,0.273719563
2608,0,,,0.273824517
2609,0,,,0.273929471
2610,0,,,0.274034425
2611,0,,,0.274139379
2612,0,,,0.274244332
2613,0,,,0.274349286
2614,0,,,0.27445424
2615,0,,,0.274559194
2616,0,,,0.274664148
2617,0,,,0.274769102
2618,0,,,0.274874055
2619,0,,,0.274979009
2620,0,,,0.275083963
2621,0,,,0.275188917
2622,0,,,0.275293871
2623,0,,,0.275398825
2624,0,,,0.275503778
2625,0,,,0.275608732
2626,0,,,0.275713686
2627,0,,,0.27581864
2628,0,,,0.275923594
2629,0,,,0.276028547
2630,0,,,0.276133501
2631,0,,,0.276238455
2632,0,,,0.276343409
2633,0,,,0.276448363
2634,0,,,0.276553317
2635,0,,,0.27665827
2636,0,,,0.276763224
2637,0,,,0.276868178
2638,0,,,0.276973132
2639,0,,,0.277078086
2640,0,,,0.277183039
2641,0,,,0.277287993
2642,0,,,0.277392947
2643,0,,,0.277497901
2644,0,,,0.277602855
2645,0,,,0.277707809
2646,0,,,0.277812762
2647,0,,,0.277917716
2648,0,,,0.27802267
2649,0,,,0.278127624
2650,0,,,0.278232578
2651,0,,,0.278337531
2652,0,,,0.278442485
2653,0,,,0.278547439
2654,0,,,0.278652393
2655,0,,,0.278757347
2656,0,,,0.278862301
2657,0,,,0.278967254
2658,0,,,0.279072208
2659,0,,,0.279177162
2660,0,,,0.279282116
2661,0,,,0.27938707
2662,0,,,0.279492024
2663,0,,,0.279596977
2664,0,,,0.279701931
2665,0,,,0.279806885
2666,0,,,0.279911839
2667,0,,,0.280016793
2668,0,,,0.280121746
2669,0,,,0.2802267
2670,0,,,0.280331654
2671,0,,,0.280436608
2672,0,,,0.280541562
2673,0,,,0.280646516
2674,0,,,0.280751469
2675,0,,,0.280856423
2676,0,,,0.280961377
2677,0,,,0.281066331
2678,0,,,0.281171285
2679,0,,,0.281276238
2680,0,,,0.281381192
2681,0,,,0.281486146
2682,0,,,0.2815911
2683,0,,,0.281696054
2684,0,,,0.281801008
2685,0,,,0.281905961
2686,0,,,0.282010915
2687,0,,,0.282115869
2688,0,,,0.282220823
2689,0,,,0.282325777
2690,0,,,0.28243073
2691,0,,,0.282535684
2692,0,,,0.282640638
2693,0,,,0.282745592
2694,0,,,0.282850546
2695,0,,,0.2829555
2696,0,,,0.283060453
2697,0,,,0.283165407
2698,0,,,0.283270361
2699,0,,,0.283375315
2700,0,,,0.283480269
2701,0,,,0.283585223
2702,0,,,0.283690176
2703,0,,,0.28379513
2704,0,,,0.283900084
2705,0,,,0.284005038
2706,0,,,0.284109992
2707,0,,,0.284214945
2708,0,,,0.284319899
2709,0,,,0.284424853
2710,0,,,0.284529807
2711,0,,,0.284634761
2712,0,,,0.284739715
2713,0,,,0.284844668
2714,0,,,0.284949622
2715,0,,,0.285054576
2716,0,,,0.28515953
2717,0,,,0.285264484
2718,0,,,0.285369437
2719,0,,,0.285474391
2720,0,,,0.285579345
2721,0,,,0.285684299
2722,0,,,0.285789253
2723,0,,,0.285894207
2724,0,,,0.28599916
2725,0,,,0.286104114
2726,0,,,0.286209068
2727,0,,,0.286314022
2728,0,,,0.286418976
2729,0,,,0.286523929
2730,0,,,0.286628883
2731,0,,,0.286733837
2732,0,,,0.286838791
2733,0,,,0.286943745
2734,0,,,0.287048699
2735,0,,,0.287153652
2736,0,,,0.287258606
2737,0,,,0.28736356
2738,0,,,0.287468514
2739,0,,,0.287573468
2740,0,,,0.287678421
2741,0,,,0.287783375
2742,0,,,0.287888329
2743,0,,,0.287993283
2744,0,,,0.288098237
2745,0,,,0.288203191
2746,0,,,0.288308144
2747,0,,,0.288413098
2748,0,,,0.288518052
2749,0,,,0.288623006
2750,0,,,0.28872796
2751,0,,,0.288832914
2752,0,,,0.288937867
2753,0,,,0.289042821
2754,0,,,0.289147775
2755,0,,,0.289252729
2756,0,,,0.289357683
2757,0,,,0.289462636
2758,0,,,0.28956759
2759,0,,,0.289672544
2760,0,,,0.289777498
2761,0,,,0.289882452
2762,0,,,0.289987406
2763,0,,,0.290092359
2764,0,,,0.290197313
2765,0,,,0.290302267
2766,0,,,0.290407221
2767,0,,,0.290512175
2768,0,,,0.290617128
2769,0,,,0.290722082
2770,0,,,0.290827036
2771,0,,,0.29093199
2772,0,,,0.291036944
2773,0,,,0.291141898
2774,0,,,0.291246851
2775,0,,,0.291351805
2776,0,,,0.291456759
2777,0,,,0.291561713
2778,0,,,0.291666667
2779,0,,,0.29177162
2780,0,,,0.291876574
2781,0,,,0.291981528
2782,0,,,0.292086482
2783,0,,,0.292191436
2784,0,,,0.29229639
2785,0,,,0.292401343
2786,0,,,0.292506297
2787,0,,,0.292611251
2788,0,,,0.292716205
2789,0,,,0.292821159
2790,0,,,0.292926113
2791,0,,,0.293031066
2792,0,,,0.29313602
2793,0,,,0.293240974
2794,0,,,0.293345928
2795,0,,,0.293450882
2796,0,,,0.293555835
2797,0,,,0.293660789
2798,0,,,0.293765743
2799,0,,,0.293870697
2800,0,,,0.293975651
2801,0,,,0.294080605
2802,0,,,0.294185558
2803,0,,,0.294290512
2804,0,,,0.294395466
2805,0,,,0.29450042
2806,0,,,0.294605374
2807,0,,,0.294710327
2808,0,,,0.294815281
2809,0,,,0.294920235
2810,0,,,0.295025189
2811,0,,,0.295130143
2812,0,,,0.295235097
2813,0,,,0.29534005
2814,0,,,0.295445004
2815,0,,,0.295549958
2816,0,,,0.295654912
2817,0,,,0.295759866
2818,0,,,0.295864819
2819,0,,,0.295969773
2820,0,,,0.296074727
2821,0,,,0.296179681
2822,0,,,0.296284635
2823,0,,,0.296389589
2824,0,,,0.296494542
2825,0,,,0.296599496
2826,0,,,0.29670445
2827,0,,,0.296809404
2828,0,,,0.296914358
2829,0,,,0.297019312
2830,0,,,0.297124265
2831,0,,,0.297229219
2832,0,,,0.297334173
2833,0,,,0.297439127
2834,0,,,0.297544081
2835,0,,,0.297649034
2836,0,,,0.297753988
2837,0,,,0.297858942
2838,0,,,0.297963896
2839,0,,,0.29806885
2840,0,,,0.298173804
2841,0,,,0.298278757
2842,0,,,0.298383711
2843,0,,,0.298488665
2844,0,,,0.298593619
2845,0,,,0.298698573
2846,0,,,0.298803526
2847,0,,,0.29890848
2848,0,,,0.299013434
2849,0,,,0.299118388
2850,0,,,0.299223342
2851,0,,,0.299328296
2852,0,,,0.299433249
2853,0,,,0.299538203
2854,0,,,0.299643157
2855,0,,,0.299748111
2856,0,,,0.299853065
2857,0,,,0.299958018
2858,0,,,0.300062972
2859,0,,,0.300167926
2860,0,,,0.30027288
2861,0,,,0.300377834
2862,0,,,0.300482788
2863,0,,,0.300587741
2864,0,,,0.300692695
2865,0,,,0.300797649
2866,0,,,0.300902603
2867,0,,,0.301007557
2868,0,,,0.30111251
2869,0,,,0.301217464
2870,0,,,0.301322418
2871,0,,,0.301427372
2872,0,,,0.301532326
2873,0,,,0.30163728
2874,0,,,0.301742233
2875,0,,,0.301847187
2876,0,,,0.301952141
2877,0,,,0.302057095
2878,0,,,0.302162049
2879,0,,,0.302267003
2880,0,,,0.302371956
2881,0,,,0.30247691
2882,0,,,0.302581864
2883,0,,,0.302686818
2884,0,,,0.302791772
2885,0,,,0.302896725
2886,0,,,0.303001679
2887,0,,,0.303106633
2888,0,,,0.303211587
2889,0,,,0.303316541
2890,0,,,0.303421495
2891,0,,,0.303526448
2892,0,,,0.303631402
2893,0,,,0.303736356
2894,0,,,0.30384131
2895,0,,,0.303946264
2896,0,,,0.304051217
2897,0,,,0.304156171
2898,0,,,0.304261125
2899,0,,,0.304366079
2900,0,,,0.304471033
2901,0,,,0.304575987
2902,0,,,0.30468094
2903,0,,,0.304785894
2904,0,,,0.304890848
2905,0,,,0.304995802
2906,0,,,0.305100756
2907,0,,,0.305205709
2908,0,,,0.305310663
2909,0,,,0.305415617
2910,0,,,0.305520571
2911,0,,,0.305625525
2912,0,,,0.305730479
2913,0,,,0.305835432
2914,0,,,0.305940386
2915,0,,,0.30604534
2916,0,,,0.306150294
2917,0,,,0.306255248
2918,0,,,0.306360202
2919,0,,,0.306465155
2920,0,,,0.306570109
2921,0,,,0.306675063
2922,0,,,0.306780017
2923,0,,,0.306884971
2924,0,,,0.306989924
2925,0,,,0.307094878
2926,0,,,0.307199832
2927,0,,,0.307304786
2928,0,,,0.30740974
2929,0,,,0.307514694
2930,0,,,0.307619647
2931,0,,,0.307724601
2932,0,,,0.307829555
2933,0,,,0.307934509
2934,0,,,0.308039463
2935,0,,,0.308144416
2936,0,,,0.30824937
2937,0,,,0.308354324
2938,0,,,0.308459278
2939,0,,,0.308564232
2940,0,,,0.308669186
2941,0,,,0.308774139
2942,0,,,0.308879093
2943,0,,,0.308984047
2944,0,,,0.309089001
2945,0,,,0.309193955
2946,0,,,0.309298908
2947,0,,,0.309403862
2948,0,,,0.309508816
2949,0,,,0.30961377
2950,0,,,0.309718724
2951,0,,,0.309823678
2952,0,,,0.309928631
2953,0,,,0.310033585
2954,0,,,0.310138539
2955,0,,,0.310243493
2956,0,,,0.310348447
2957,0,,,0.310453401
2958,0,,,0.310558354
2959,0,,,0.310663308
2960,0,,,0.310768262
2961,0,,,0.310873216
2962,0,,,0.31097817
2963,0,,,0.311083123
2964,0,,,0.311188077
2965,0,,,0.311293031
2966,0,,,0.311397985
2967,0,,,0.311502939
2968,0,,,0.311607893
2969,0,,,0.311712846
2970,0,,,0.3118178
2971,0,,,0.311922754
2972,0,,,0.312027708
2973,0,,,0.312132662
2974,0,,,0.312237615
2975,0,,,0.312342569
2976,0,,,0.312447523
2977,0,,,0.312552477
2978,0,,,0.312657431
2979,0,,,0.312762385
2980,0,,,0.312867338
2981,0,,,0.312972292
2982,0,,,0.313077246
2983,0,,,0.3131822
2984,0,,,0.313287154
2985,0,,,0.313392107
2986,0,,,0.313497061
2987,0,,,0.313602015
2988,0,,,0.313706969
2989,0,,,0.313811923
2990,0,,,0.313916877
2991,0,,,0.31402183
2992,0,,,0.314126784
2993,0,,,0.314231738
2994,0,,,0.314336692
2995,0,,,0.314441646
2996,0,,,0.314546599
2997,0,,,0.314651553
2998,0,,,0.314756507
2999,0,,,0.314861461
3000,0,,,0.314966415
3001,0,,,0.315071369
3002,0,,,0.315176322
3003,0,,,0.315281276
3004,0,,,0.31538623
3005,0,,,0.315491184
3006,0,,,0.315596138
3007,0,,,0.315701092
3008,0,,,0.315806045
3009,0,,,0.315910999
3010,0,,,0.316015953
3011,0,,,0.316120907
3012,0,,,0.316225861
3013,0,,,0.316330814
3014,0,,,0.316435768
3015,0,,,0.316540722
3016,0,,,0.316645676
3017,0,,,0.31675063
3018,0,,,0.316855584
3019,0,,,0.316960537
3020,0,,,0.317065491
3021,0,,,0.317170445
3022,0,,,0.317275399
3023,0,,,0.317380353
3024,0,,,0.317485306
3025,0,,,0.31759026
3026,0,,,0.317695214
3027,0,,,0.317800168
3028,0,,,0.317905122
3029,0,,,0.318010076
3030,0,,,0.318115029
3031,0,,,0.318219983
3032,0,,,0.318324937
3033,0,,,0.318429891
3034,0,,,0.318534845
3035,0,,,0.318639798
3036,0,,,0.318744752
3037,0,,,0.318849706
3038,0,,,0.31895466
3039,0,,,0.319059614
3040,0,,,0.319164568
3041,0,,,0.319269521
3042,0,,,0.319374475
3043,0,,,0.319479429
3044,0,,,0.319584383
3045,0,,,0.319689337
3046,0,,,0.319794291
3047,0,,,0.319899244
3048,0,,,0.320004198
3049,0,,,0.320109152
3050,0,,,0.320214106
3051,0,,,0.32031906
3052,0,,,0.320424013
3053,0,,,0.320528967
3054,0,,,0.320633921
3055,0,,,0.320738875
3056,0,,,0.320843829
3057,0,,,0.320948783
3058,0,,,0.321053736
3059,0,,,0.32115869
3060,0,,,0.321263644
3061,0,,,0.321368598
3062,0,,,0.321473552
3063,0,,,0.321578505
3064,0,,,0.321683459
3065,0,,,0.321788413
3066,0,,,0.321893367
3067,0,,,0.321998321
3068,0,,,0.322103275
3069,0,,,0.322208228
3070,0,,,0.322313182
3071,0,,,0.322418136
3072,0,,,0.32252309
3073,0,,,0.322628044
3074,0,,,0.322732997
3075,0,,,0.322837951
3076,0,,,0.322942905
3077,0,,,0.323047859
3078,0,,,0.323152813
3079,0,,,0.323257767
3080,0,,,0.32336272
3081,0,,,0.323467674
3082,0,,,0.323572628
3083,0,,,0.323677582
3084,0,,,0.323782536
3085,0,,,0.32388749
3086,0,,,0.323992443
3087,0,,,0.324097397
3088,0,,,0.324202351
3089,0,,,0.324307305
3090,0,,,0.324412259
3091,0,,,0.324517212
3092,0,,,0.324622166
3093,0,,,0.32472712
3094,0,,,0.324832074
3095,0,,,0.324937028
3096,0,,,0.325041982
3097,0,,,0.325146935
3098,0,,,0.325251889
3099,0,,,0.325356843
3100,0,,,0.325461797
3101,0,,,0.325566751
3102,0,,,0.325671704
3103,0,,,0.325776658
3104,0,,,0.325881612
3105,0,,,0.325986566
3106,0,,,0.32609152
3107,0,,,0.326196474
3108,0,,,0.326301427
3109,0,,,0.326406381
3110,0,,,0.326511335
3111,0,,,0.326616289
3112,0,,,0.326721243
3113,0,,,0.326826196
3114,0,,,0.32693115
3115,0,,,0.327036104
3116,0,,,0.327141058
3117,0,,,0.327246012
3118,0,,,0.327350966
3119,0,,,0.327455919
3120,0,,,0.327560873
3121,0,,,0.327665827
3122,0,,,0.327770781
3123,0,,,0.327875735
3124,0,,,0.327980688
3125,0,,,0.328085642
3126,0,,,0.328190596
3127,0,,,0.32829555
3128,0,,,0.328400504
3129,0,,,0.328505458
3130,0,,,0.328610411
3131,0,,,0.328715365
3132,0,,,0.328820319
3133,0,,,0.328925273
3134,0,,,0.329030227
3135,0,,,0.329135181
3136,0,,,0.329240134
3137,0,,,0.329345088
3138,0,,,0.329450042
3139,0,,,0.329554996
3140,0,,,0.32965995
3141,0,,,0.329764903
3142,0,,,0.329869857
3143,0,,,0.329974811
3144,0,,,0.330079765
3145,0,,,0.330184719
3146,0,,,0.330289673
3147,0,,,0.330394626
3148,0,,,0.33049958
3149,0,,,0.330604534
3150,0,,,0.330709488
3151,0,,,0.330814442
3152,0,,,0.330919395
3153,0,,,0.331024349
3154,0,,,0.331129303
3155,0,,,0.331234257
3156,0,,,0.331339211
3157,0,,,0.331444165
3158,0,,,0.331549118
3159,0,,,0.331654072
3160,0,,,0.331759026
3161,0,,,0.33186398
3162,0,,,0.331968934
3163,0,,,0.332073887
3164,0,,,0.332178841
3165,0,,,0.332283795
3166,0,,,0.332388749
3167,0,,,0.332493703
3168,0,,,0.332598657
3169,0,,,0.33270361
3170,0,,,0.332808564
3171,0,,,0.332913518
3172,0,,,0.333018472
3173,0,,,0.333123426
3174,0,,,0.33322838
3175,0,,,0.333333333
3176,0,,,0.333438287
3177,0,,,0.333543241
3178,0,,,0.333648195
3179,0,,,0.333753149
3180,0,,,0.333858102
3181,0,,,0.333963056
3182,0,,,0.33406801
3183,0,,,0.334172964
3184,0,,,0.334277918
3185,0,,,0.334382872
3186,0,,,0.334487825
3187,0,,,0.334592779
3188,0,,,0.334697733
3189,0,,,0.334802687
3190,0,,,0.334907641
3191,0,,,0.335012594
3192,0,,,0.335117548
3193,0,,,0.335222502
3194,0,,,0.335327456
3195,0,,,0.33543241
3196,0,,,0.335537364
3197,0,,,0.335642317
3198,0,,,0.335747271
3199,0,,,0.335852225
3200,0,,,0.335957179
3201,0,,,0.336062133
3202,0,,,0.336167086
3203,0,,,0.33627204
3204,0,,,0.336376994
3205,0,,,0.336481948
3206,0,,,0.336586902
3207,0,,,0.336691856
3208,0,,,0.336796809
3209,0,,,0.336901763
3210,0,,,0.337006717
3211,0,,,0.337111671
3212,0,,,0.337216625
3213,0,,,0.337321579
3214,0,,,0.337426532
3215,0,,,0.337531486
3216,0,,,0.33763644
3217,0,,,0.337741394
3218,0,,,0.337846348
3219,0,,,0.337951301
3220,0,,,0.338056255
3221,0,,,0.338161209
3222,0,,,0.338266163
3223,0,,,0.338371117
3224,0,,,0.338476071
3225,0,,,0.338581024
3226,0,,,0.338685978
3227,0,,,0.338790932
3228,0,,,0.338895886
3229,0,,,0.33900084
3230,0,,,0.339105793
3231,0,,,0.339210747
3232,0,,,0.339315701
3233,0,,,0.339420655
3234,0,,,0.339525609
3235,0,,,0.339630563
3236,0,,,0.339735516
3237,0,,,0.33984047
3238,0,,,0.339945424
3239,0,,,0.340050378
3240,0,,,0.340155332
3241,0,,,0.340260285
3242,0,,,0.340365239
3243,0,,,0.340470193
3244,0,,,0.340575147
3245,0,,,0.340680101
3246,0,,,0.340785055
3247,0,,,0.340890008
3248,0,,,0.340994962
3249,0,,,0.341099916
3250,0,,,0.34120487
3251,0,,,0.341309824
3252,0,,,0.341414777
3253,0,,,0.341519731
3254,0,,,0.341624685
3255,0,,,0.341729639
3256,0,,,0.341834593
3257,0,,,0.341939547
3258,0,,,0.3420445
3259,0,,,0.342149454
3260,0,,,0.342254408
3261,0,,,0.342359362
3262,0,,,0.342464316
3263,0,,,0.34256927
3264,0,,,0.342674223
3265,0,,,0.342779177
3266,0,,,0.342884131
3267,0,,,0.342989085
3268,0,,,0.343094039
3269,0,,,0.343198992
3270,0,,,0.343303946
3271,0,,,0.3434089
3272,0,,,0.343513854
3273,0,,,0.343618808
3274,0,,,0.343723762
3275,0,,,0.343828715
3276,0,,,0.343933669
3277,0,,,0.344038623
3278,0,,,0.344143577
3279,0,,,0.344248531
3280,0,,,0.344353484
3281,0,,,0.344458438
3282,0,,,0.344563392
3283,0,,,0.344668346
3284,0,,,0.3447733
3285,0,,,0.344878254
3286,0,,,0.344983207
3287,0,,,0.345088161
3288,0,,,0.345193115
3289,0,,,0.345298069
3290,0,,,0.345403023
3291,0,,,0.345507976
3292,0,,,0.34561293
3293,0,,,0.345717884
3294,0,,,0.345822838
3295,0,,,0.345927792
3296,0,,,0.346032746
3297,0,,,0.346137699
3298,0,,,0.346242653
3299,0,,,0.346347607
3300,0,,,0.346452561
3301,0,,,0.346557515
3302,0,,,0.346662469
3303,0,,,0.346767422
3304,0,,,0.346872376
3305,0,,,0.34697733
3306,0,,,0.347082284
3307,0,,,0.347187238
3308,0,,,0.347292191
3309,0,,,0.347397145
3310,0,,,0.347502099
3311,0,,,0.347607053
3312,0,,,0.347712007
3313,0,,,0.347816961
3314,0,,,0.347921914
3315,0,,,0.348026868
3316,0,,,0.348131822
3317,0,,,0.348236776
3318,0,,,0.34834173
3319,0,,,0.348446683
3320,0,,,0.348551637
3321,0,,,0.348656591
3322,0,,,0.348761545
3323,0,,,0.348866499
3324,0,,,0.348971453
3325,0,,,0.349076406
3326,0,,,0.34918136
3327,0,,,0.349286314
3328,0,,,0.349391268
3329,0,,,0.349496222
3330,0,,,0.349601175
3331,0,,,0.349706129
3332,0,,,0.349811083
3333,0,,,0.349916037
3334,0,,,0.350020991
3335,0,,,0.350125945
3336,0,,,0.350230898
3337,0,,,0.350335852
3338,0,,,0.350440806
3339,0,,,0.35054576
3340,0,,,0.350650714
3341,0,,,0.350755668
3342,0,,,0.350860621
3343,0,,,0.350965575
3344,0,,,0.351070529
3345,0,,,0.351175483
3346,0,,,0.351280437
