Row_by_Pixel,Uncorroded_Depth_by_Pixel,Thickness_by_Pixel,x_left_edge,x_right_edge,Corrosion_Depth_Ratio
235,0,253,56,308,0.000
236,0,253,56,308,0.000
237,0,253,56,308,0.000
238,0,253,56,308,0.000
239,0,253,56,308,0.000
240,0,253,56,308,0.000
241,0,253,56,308,0.000
242,0,253,56,308,0.000
243,0,253,56,308,0.000
244,0,253,56,308,0.000
245,0,253,56,308,0.000
246,0,253,56,308,0.000
247,0,253,56,308,0.000
248,0,253,56,308,0.000
249,0,253,56,308,0.000
250,0,253,56,308,0.000
251,0,253,56,308,0.000
252,0,253,56,308,0.000
253,0,253,56,308,0.000
254,0,253,56,308,0.000
255,0,253,56,308,0.000
256,0,253,56,308,0.000
257,0,253,56,308,0.000
258,0,253,56,308,0.000
259,0,253,56,308,0.000
260,0,253,56,308,0.000
261,0,253,56,308,0.000
262,0,253,56,308,0.000
263,0,253,56,308,0.000
264,0,253,56,308,0.000
265,0,253,56,308,0.000
266,0,253,56,308,0.000
267,0,254,55,308,0.000
268,0,254,55,308,0.000
269,0,254,55,308,0.000
270,0,254,55,308,0.000
271,0,254,55,308,0.000
272,0,254,55,308,0.000
273,0,254,55,308,0.000
274,0,254,55,308,0.000
275,0,254,55,308,0.000
276,0,254,55,308,0.000
277,0,254,55,308,0.000
278,0,254,55,308,0.000
279,0,254,55,308,0.000
280,0,255,55,309,0.000
281,0,255,55,309,0.000
282,0,255,55,309,0.000
283,0,255,55,309,0.000
284,0,255,55,309,0.000
285,0,255,55,309,0.000
286,0,255,55,309,0.000
287,0,255,55,309,0.000
288,0,255,55,309,0.000
289,0,256,55,310,0.000
290,0,256,55,310,0.000
291,0,256,55,310,0.000
292,0,256,55,310,0.000
293,0,256,55,310,0.000
294,0,256,55,310,0.000
295,0,256,55,310,0.000
296,0,256,55,310,0.000
297,0,256,55,310,0.000
298,0,257,55,311,0.000
299,244,257,55,311,0.051
300,244,257,55,311,0.051
301,244,257,55,311,0.051
302,245,257,55,311,0.047
303,0,257,55,311,0.000
304,0,257,55,311,0.000
305,0,257,55,311,0.000
306,0,256,56,311,0.000
307,0,257,56,312,0.000
308,0,257,56,312,0.000
309,0,257,56,312,0.000
310,0,258,55,312,0.000
311,243,258,55,312,0.058
312,242,258,55,312,0.062
313,242,258,55,312,0.062
314,242,258,55,312,0.062
315,243,258,55,312,0.058
316,243,259,55,313,0.062
317,0,259,55,313,0.000
318,0,259,55,313,0.000
319,0,259,55,313,0.000
320,0,259,55,313,0.000
321,0,259,55,313,0.000
322,0,259,55,313,0.000
323,0,259,55,313,0.000
324,0,259,55,313,0.000
325,0,260,55,314,0.000
326,0,260,55,314,0.000
327,0,260,55,314,0.000
328,0,260,55,314,0.000
329,0,260,55,314,0.000
330,0,260,55,314,0.000
331,0,260,55,314,0.000
332,0,260,55,314,0.000
333,0,260,55,314,0.000
334,0,261,55,315,0.000
335,0,261,55,315,0.000
336,0,261,55,315,0.000
337,0,261,55,315,0.000
338,0,261,55,315,0.000
339,0,261,55,315,0.000
340,0,261,55,315,0.000
341,0,261,55,315,0.000
342,0,261,55,315,0.000
343,0,262,55,316,0.000
344,0,262,55,316,0.000
345,0,262,55,316,0.000
346,0,262,55,316,0.000
347,0,262,55,316,0.000
348,0,262,55,316,0.000
349,0,262,55,316,0.000
350,0,262,55,316,0.000
351,0,262,55,316,0.000
352,0,263,55,317,0.000
353,0,263,55,317,0.000
354,0,263,55,317,0.000
355,0,263,55,317,0.000
356,0,263,55,317,0.000
357,0,263,55,317,0.000
358,0,263,55,317,0.000
359,0,263,55,317,0.000
360,0,263,55,317,0.000
361,0,264,55,318,0.000
362,0,264,55,318,0.000
363,0,264,55,318,0.000
364,0,264,55,318,0.000
365,0,264,55,318,0.000
366,0,264,55,318,0.000
367,0,264,55,318,0.000
368,0,264,55,318,0.000
369,0,264,55,318,0.000
370,0,264,56,319,0.000
371,0,264,56,319,0.000
372,0,264,56,319,0.000
373,0,264,56,319,0.000
374,0,264,56,319,0.000
375,259,264,56,319,0.019
376,259,264,56,319,0.019
377,258,264,56,319,0.023
378,257,264,56,319,0.027
379,257,265,56,320,0.030
380,257,265,56,320,0.030
381,257,265,56,320,0.030
382,258,265,56,320,0.026
383,258,265,56,320,0.026
384,258,265,56,320,0.026
385,258,265,56,320,0.026
386,259,265,56,320,0.023
387,259,265,56,320,0.023
388,259,265,56,320,0.023
389,260,265,56,320,0.019
390,0,265,56,320,0.000
391,0,264,56,319,0.000
392,0,264,56,319,0.000
393,0,264,56,319,0.000
394,0,264,56,319,0.000
395,223,264,56,319,0.155
396,222,264,56,319,0.159
397,222,263,56,318,0.156
398,223,263,56,318,0.152
399,225,263,56,318,0.144
400,244,263,56,318,0.072
401,244,263,56,318,0.072
402,244,263,56,318,0.072
403,224,262,56,317,0.145
404,223,262,56,317,0.149
405,223,262,56,317,0.149
406,222,262,56,317,0.153
407,222,262,56,317,0.153
408,222,262,56,317,0.153
409,222,261,56,316,0.149
410,223,261,56,316,0.146
411,223,261,56,316,0.146
412,223,261,56,316,0.146
413,223,261,56,316,0.146
414,223,261,56,316,0.146
415,223,260,56,315,0.142
416,223,260,56,315,0.142
417,223,260,56,315,0.142
418,224,260,56,315,0.138
419,224,260,56,315,0.138
420,225,260,56,315,0.135
421,226,259,56,314,0.127
422,227,259,56,314,0.124
423,229,259,56,314,0.116
424,244,259,56,314,0.058
425,244,259,56,314,0.058
426,244,258,56,313,0.054
427,244,258,56,313,0.054
428,245,258,56,313,0.050
429,244,258,56,313,0.054
430,244,258,56,313,0.054
431,244,258,56,313,0.054
432,244,257,56,312,0.051
433,243,257,56,312,0.054
434,242,257,56,312,0.058
435,242,257,56,312,0.058
436,242,257,56,312,0.058
437,242,257,56,312,0.058
438,243,256,56,311,0.051
439,229,256,56,311,0.105
440,228,256,56,311,0.109
441,228,256,56,311,0.109
442,229,256,56,311,0.105
443,230,256,56,311,0.102
444,245,255,56,310,0.039
445,246,255,56,310,0.035
446,246,255,56,310,0.035
447,247,255,56,310,0.031
448,248,255,56,310,0.027
449,0,255,56,310,0.000
450,0,254,56,309,0.000
451,0,254,56,309,0.000
452,0,254,56,309,0.000
453,0,254,56,309,0.000
454,0,254,56,309,0.000
455,0,254,56,309,0.000
456,0,254,56,309,0.000
457,0,254,56,309,0.000
458,0,254,56,309,0.000
459,0,254,56,309,0.000
460,0,254,56,309,0.000
461,0,254,56,309,0.000
462,0,254,56,309,0.000
463,0,254,56,309,0.000
464,0,254,56,309,0.000
465,0,254,56,309,0.000
466,0,254,56,309,0.000
467,0,254,56,309,0.000
468,0,254,56,309,0.000
469,0,254,56,309,0.000
470,0,254,56,309,0.000
471,0,254,56,309,0.000
472,238,254,56,309,0.063
473,237,254,56,309,0.067
474,236,254,56,309,0.071
475,236,254,56,309,0.071
476,235,254,56,309,0.075
477,235,254,56,309,0.075
478,234,254,56,309,0.079
479,234,254,56,309,0.079
480,235,254,56,309,0.075
481,236,254,56,309,0.071
482,238,254,56,309,0.063
483,244,254,56,309,0.039
484,247,254,56,309,0.028
485,248,254,56,309,0.024
486,215,254,56,309,0.154
487,214,254,56,309,0.157
488,214,254,56,309,0.157
489,214,254,56,309,0.157
490,214,254,56,309,0.157
491,215,254,56,309,0.154
492,216,254,56,309,0.150
493,249,254,56,309,0.020
494,249,254,56,309,0.020
495,224,254,56,309,0.118
496,223,254,56,309,0.122
497,222,254,56,309,0.126
498,221,254,56,309,0.130
499,221,254,56,309,0.130
500,221,254,56,309,0.130
501,221,254,56,309,0.130
502,221,254,56,309,0.130
503,222,254,56,309,0.126
504,0,254,56,309,0.000
505,0,254,56,309,0.000
506,0,255,56,310,0.000
507,0,255,56,310,0.000
508,0,255,56,310,0.000
509,0,255,56,310,0.000
510,0,255,56,310,0.000
511,0,255,56,310,0.000
512,0,255,56,310,0.000
513,0,255,56,310,0.000
514,0,255,56,310,0.000
515,0,255,56,310,0.000
516,0,255,56,310,0.000
517,0,255,56,310,0.000
518,0,255,56,310,0.000
519,0,255,56,310,0.000
520,0,255,56,310,0.000
521,0,255,56,310,0.000
522,248,255,56,310,0.027
523,246,255,56,310,0.035
524,245,255,56,310,0.039
525,245,255,56,310,0.039
526,245,255,56,310,0.039
527,246,255,56,310,0.035
528,246,255,56,310,0.035
529,247,255,56,310,0.031
530,249,255,56,310,0.024
531,0,255,56,310,0.000
532,0,255,56,310,0.000
533,0,255,56,310,0.000
534,0,255,56,310,0.000
535,0,255,56,310,0.000
536,0,255,56,310,0.000
537,0,255,56,310,0.000
538,0,255,56,310,0.000
539,0,255,56,310,0.000
540,0,255,56,310,0.000
541,0,255,56,310,0.000
542,0,255,56,310,0.000
543,0,255,56,310,0.000
544,0,255,56,310,0.000
545,0,255,56,310,0.000
546,0,255,56,310,0.000
547,0,255,56,310,0.000
548,0,255,56,310,0.000
549,0,255,56,310,0.000
550,0,255,56,310,0.000
551,0,255,56,310,0.000
552,0,255,56,310,0.000
553,0,255,56,310,0.000
554,0,255,56,310,0.000
555,0,255,56,310,0.000
556,0,255,56,310,0.000
557,0,255,56,310,0.000
558,0,255,56,310,0.000
559,0,255,56,310,0.000
560,0,255,56,310,0.000
561,0,255,56,310,0.000
562,0,255,56,310,0.000
563,0,255,56,310,0.000
564,0,255,56,310,0.000
565,0,255,56,310,0.000
566,0,255,56,310,0.000
567,0,255,56,310,0.000
568,0,255,56,310,0.000
569,0,255,56,310,0.000
570,0,255,56,310,0.000
571,0,255,56,310,0.000
572,0,255,56,310,0.000
573,0,255,56,310,0.000
574,0,255,56,310,0.000
575,0,255,56,310,0.000
576,0,255,56,310,0.000
577,0,255,56,310,0.000
578,0,255,56,310,0.000
579,0,255,56,310,0.000
580,0,255,56,310,0.000
581,0,255,56,310,0.000
582,0,255,56,310,0.000
583,0,255,56,310,0.000
584,0,255,56,310,0.000
585,0,255,56,310,0.000
586,0,255,56,310,0.000
587,0,255,56,310,0.000
588,0,255,56,310,0.000
589,0,255,56,310,0.000
590,0,255,56,310,0.000
591,0,255,56,310,0.000
592,0,255,56,310,0.000
593,0,255,56,310,0.000
594,0,255,56,310,0.000
595,0,255,56,310,0.000
596,0,255,56,310,0.000
597,0,255,56,310,0.000
598,0,255,56,310,0.000
599,0,255,56,310,0.000
600,0,255,56,310,0.000
601,0,255,56,310,0.000
602,0,255,56,310,0.000
603,0,255,56,310,0.000
604,0,255,56,310,0.000
605,0,255,56,310,0.000
606,0,255,56,310,0.000
607,0,255,56,310,0.000
608,0,255,56,310,0.000
609,0,255,56,310,0.000
610,0,255,56,310,0.000
611,0,255,56,310,0.000
612,0,255,56,310,0.000
613,0,255,56,310,0.000
614,0,255,56,310,0.000
615,0,255,56,310,0.000
616,0,255,56,310,0.000
617,0,255,56,310,0.000
618,0,255,56,310,0.000
619,0,255,56,310,0.000
620,0,255,56,310,0.000
621,0,256,56,311,0.000
622,0,256,56,311,0.000
623,0,256,56,311,0.000
624,0,256,56,311,0.000
625,0,256,56,311,0.000
626,0,256,56,311,0.000
627,0,256,56,311,0.000
628,0,256,56,311,0.000
629,0,256,56,311,0.000
630,0,256,56,311,0.000
631,0,256,56,311,0.000
632,0,256,56,311,0.000
633,0,256,56,311,0.000
634,0,256,56,311,0.000
635,0,256,56,311,0.000
636,0,256,56,311,0.000
637,0,256,56,311,0.000
638,0,256,56,311,0.000
639,0,256,56,311,0.000
640,0,256,56,311,0.000
641,0,256,56,311,0.000
642,0,256,56,311,0.000
643,0,256,56,311,0.000
644,0,256,56,311,0.000
645,0,256,56,311,0.000
646,0,256,56,311,0.000
647,0,256,56,311,0.000
648,0,256,56,311,0.000
649,0,256,56,311,0.000
650,0,256,56,311,0.000
651,0,256,56,311,0.000
652,0,256,56,311,0.000
653,0,256,56,311,0.000
654,0,256,56,311,0.000
655,0,256,56,311,0.000
656,0,256,56,311,0.000
657,0,256,56,311,0.000
658,0,256,56,311,0.000
659,0,256,56,311,0.000
660,0,256,56,311,0.000
661,0,256,56,311,0.000
662,0,256,56,311,0.000
663,0,256,56,311,0.000
664,0,256,56,311,0.000
665,0,256,56,311,0.000
666,0,256,56,311,0.000
667,0,256,56,311,0.000
668,0,256,56,311,0.000
669,0,256,56,311,0.000
670,0,256,56,311,0.000
671,0,256,56,311,0.000
672,0,256,56,311,0.000
673,0,256,56,311,0.000
674,0,256,56,311,0.000
675,0,256,56,311,0.000
676,0,256,56,311,0.000
677,0,256,56,311,0.000
678,0,256,56,311,0.000
679,0,256,56,311,0.000
680,0,256,56,311,0.000
681,0,256,56,311,0.000
682,0,256,56,311,0.000
683,0,256,56,311,0.000
684,0,256,56,311,0.000
685,0,256,56,311,0.000
686,0,256,56,311,0.000
687,0,256,56,311,0.000
688,0,256,56,311,0.000
689,0,256,56,311,0.000
690,0,256,56,311,0.000
691,0,256,56,311,0.000
692,0,256,56,311,0.000
693,0,256,56,311,0.000
694,0,256,56,311,0.000
695,0,256,56,311,0.000
696,0,256,56,311,0.000
697,0,256,56,311,0.000
698,0,256,56,311,0.000
699,0,256,56,311,0.000
700,0,256,56,311,0.000
701,0,256,56,311,0.000
702,0,256,56,311,0.000
703,0,256,56,311,0.000
704,0,256,56,311,0.000
705,0,256,56,311,0.000
706,0,256,56,311,0.000
707,0,256,56,311,0.000
708,0,256,56,311,0.000
709,0,256,56,311,0.000
710,0,256,56,311,0.000
711,0,256,56,311,0.000
712,0,256,56,311,0.000
713,0,256,56,311,0.000
714,0,256,56,311,0.000
715,0,256,56,311,0.000
716,0,256,56,311,0.000
717,0,256,56,311,0.000
718,0,256,56,311,0.000
719,0,256,56,311,0.000
720,0,256,56,311,0.000
721,0,256,56,311,0.000
722,0,256,56,311,0.000
723,0,256,56,311,0.000
724,0,256,56,311,0.000
725,0,256,56,311,0.000
726,0,256,56,311,0.000
727,0,256,56,311,0.000
728,0,256,56,311,0.000
729,0,256,56,311,0.000
730,0,256,56,311,0.000
731,0,256,56,311,0.000
732,0,256,56,311,0.000
733,0,256,56,311,0.000
734,0,256,56,311,0.000
735,0,256,56,311,0.000
736,0,257,56,312,0.000
737,0,257,56,312,0.000
738,0,257,56,312,0.000
739,0,257,56,312,0.000
740,0,257,56,312,0.000
741,0,257,56,312,0.000
742,0,257,56,312,0.000
743,0,257,56,312,0.000
744,0,257,56,312,0.000
745,0,257,56,312,0.000
746,0,257,56,312,0.000
747,0,257,56,312,0.000
748,0,257,56,312,0.000
749,0,257,56,312,0.000
750,0,257,56,312,0.000
751,0,257,56,312,0.000
752,0,257,56,312,0.000
753,0,257,56,312,0.000
754,0,257,56,312,0.000
755,0,257,56,312,0.000
756,0,257,56,312,0.000
757,0,257,56,312,0.000
758,0,257,56,312,0.000
759,0,257,56,312,0.000
760,0,257,56,312,0.000
761,0,257,56,312,0.000
762,0,257,56,312,0.000
763,0,257,56,312,0.000
764,0,257,56,312,0.000
765,0,257,56,312,0.000
766,0,257,56,312,0.000
767,0,257,56,312,0.000
768,0,257,56,312,0.000
769,0,257,56,312,0.000
770,0,257,56,312,0.000
771,0,257,56,312,0.000
772,0,257,56,312,0.000
773,0,257,56,312,0.000
774,0,257,56,312,0.000
775,0,257,56,312,0.000
776,0,257,56,312,0.000
777,0,257,56,312,0.000
778,0,257,56,312,0.000
779,0,257,56,312,0.000
780,0,257,56,312,0.000
781,0,257,56,312,0.000
782,0,257,56,312,0.000
783,0,257,56,312,0.000
784,0,257,56,312,0.000
785,0,257,56,312,0.000
786,0,257,56,312,0.000
787,0,257,56,312,0.000
788,0,257,56,312,0.000
789,0,257,56,312,0.000
790,0,257,56,312,0.000
791,0,257,56,312,0.000
792,0,257,56,312,0.000
793,0,257,56,312,0.000
794,0,257,56,312,0.000
795,0,257,56,312,0.000
796,0,257,56,312,0.000
797,0,257,56,312,0.000
798,0,257,56,312,0.000
799,0,257,56,312,0.000
800,0,257,56,312,0.000
801,0,257,56,312,0.000
802,0,257,56,312,0.000
803,0,257,56,312,0.000
804,0,257,56,312,0.000
805,0,257,56,312,0.000
806,0,257,56,312,0.000
807,0,257,56,312,0.000
808,0,257,56,312,0.000
809,0,257,56,312,0.000
810,0,257,56,312,0.000
811,0,257,56,312,0.000
812,0,257,56,312,0.000
813,0,257,56,312,0.000
814,0,257,56,312,0.000
815,0,257,56,312,0.000
816,0,257,56,312,0.000
817,0,257,56,312,0.000
818,0,257,56,312,0.000
819,0,258,56,313,0.000
820,0,258,56,313,0.000
821,0,258,56,313,0.000
822,0,258,56,313,0.000
823,0,258,56,313,0.000
824,0,258,56,313,0.000
825,0,258,56,313,0.000
826,0,258,56,313,0.000
827,0,258,56,313,0.000
828,0,258,56,313,0.000
829,0,258,56,313,0.000
830,0,258,56,313,0.000
831,0,258,56,313,0.000
832,0,258,56,313,0.000
833,0,258,56,313,0.000
834,0,258,56,313,0.000
835,0,258,56,313,0.000
836,250,258,56,313,0.031
837,248,257,57,313,0.035
838,247,257,57,313,0.039
839,247,257,57,313,0.039
840,247,257,57,313,0.039
841,248,257,57,313,0.035
842,249,257,57,313,0.031
843,0,257,57,313,0.000
844,0,257,57,313,0.000
845,0,257,57,313,0.000
846,0,257,57,313,0.000
847,0,257,57,313,0.000
848,0,257,57,313,0.000
849,0,257,57,313,0.000
850,0,257,57,313,0.000
851,0,257,57,313,0.000
852,0,257,57,313,0.000
853,0,257,57,313,0.000
854,0,257,57,313,0.000
855,0,257,57,313,0.000
856,0,257,57,313,0.000
857,0,257,57,313,0.000
858,0,257,57,313,0.000
859,0,257,57,313,0.000
860,0,257,57,313,0.000
861,0,257,57,313,0.000
862,0,257,57,313,0.000
863,0,257,57,313,0.000
864,0,257,57,313,0.000
865,0,257,57,313,0.000
866,0,257,57,313,0.000
867,0,257,57,313,0.000
868,0,257,57,313,0.000
869,0,257,57,313,0.000
870,0,257,57,313,0.000
871,0,257,57,313,0.000
872,0,258,57,314,0.000
873,0,258,57,314,0.000
874,0,258,57,314,0.000
875,0,258,57,314,0.000
876,0,258,57,314,0.000
877,0,258,57,314,0.000
878,0,258,57,314,0.000
879,0,258,57,314,0.000
880,0,258,57,314,0.000
881,0,258,57,314,0.000
882,0,258,57,314,0.000
883,0,258,57,314,0.000
884,248,258,57,314,0.039
885,247,258,57,314,0.043
886,247,258,57,314,0.043
887,247,258,57,314,0.043
888,248,258,57,314,0.039
889,244,258,57,314,0.054
890,243,258,57,314,0.058
891,244,258,57,314,0.054
892,0,258,57,314,0.000
893,0,258,57,314,0.000
894,0,258,57,314,0.000
895,0,258,57,314,0.000
896,253,258,57,314,0.019
897,253,258,57,314,0.019
898,253,258,57,314,0.019
899,253,258,57,314,0.019
900,253,258,57,314,0.019
901,253,258,57,314,0.019
902,243,258,57,314,0.058
903,243,258,57,314,0.058
904,243,258,57,314,0.058
905,243,258,57,314,0.058
906,244,258,57,314,0.054
907,252,258,57,314,0.023
908,252,258,57,314,0.023
909,253,258,57,314,0.019
910,0,258,57,314,0.000
911,0,258,57,314,0.000
912,239,258,57,314,0.074
913,239,258,57,314,0.074
914,239,258,57,314,0.074
915,0,258,57,314,0.000
916,0,258,57,314,0.000
917,0,258,57,314,0.000
918,0,258,57,314,0.000
919,0,259,57,315,0.000
920,0,259,57,315,0.000
921,0,259,57,315,0.000
922,0,259,57,315,0.000
923,0,259,57,315,0.000
924,0,259,57,315,0.000
925,242,259,57,315,0.066
926,242,259,57,315,0.066
927,241,259,57,315,0.069
928,242,259,57,315,0.066
929,242,259,57,315,0.066
930,243,259,57,315,0.062
931,243,259,57,315,0.062
932,245,259,57,315,0.054
933,246,259,57,315,0.050
934,246,259,57,315,0.050
935,246,259,57,315,0.050
936,247,259,57,315,0.046
937,0,259,57,315,0.000
938,0,259,57,315,0.000
939,0,259,57,315,0.000
940,0,259,57,315,0.000
941,0,259,57,315,0.000
942,253,259,57,315,0.023
943,252,259,57,315,0.027
944,252,259,57,315,0.027
945,252,259,57,315,0.027
946,252,259,57,315,0.027
947,253,259,57,315,0.023
948,0,259,57,315,0.000
949,0,259,57,315,0.000
950,0,259,57,315,0.000
951,0,259,57,315,0.000
952,0,259,57,315,0.000
953,0,259,57,315,0.000
954,247,259,57,315,0.046
955,246,259,57,315,0.050
956,0,259,57,315,0.000
957,0,259,57,315,0.000
958,0,259,57,315,0.000
959,0,259,57,315,0.000
960,0,259,57,315,0.000
961,0,259,57,315,0.000
962,0,259,57,315,0.000
963,0,259,57,315,0.000
964,0,259,57,315,0.000
965,0,259,57,315,0.000
966,0,260,57,316,0.000
967,0,260,57,316,0.000
968,0,260,57,316,0.000
969,0,260,57,316,0.000
970,0,260,57,316,0.000
971,0,260,57,316,0.000
972,0,260,57,316,0.000
973,0,260,57,316,0.000
974,0,260,57,316,0.000
975,0,260,57,316,0.000
976,0,260,57,316,0.000
977,0,260,57,316,0.000
978,0,260,57,316,0.000
979,0,260,57,316,0.000
980,0,260,57,316,0.000
981,0,260,57,316,0.000
982,0,260,57,316,0.000
983,0,260,57,316,0.000
984,0,260,57,316,0.000
985,0,260,57,316,0.000
986,255,260,57,316,0.019
987,255,260,57,316,0.019
988,0,260,57,316,0.000
989,0,260,57,316,0.000
