Row_by_Pixel,Uncorroded_Depth_by_Pixel,Thickness_by_Pixel,x_left_edge,x_right_edge,Corrosion_Depth_Ratio
122,215,249,144,392,0.137
123,0,249,144,392,0.000
124,0,249,144,392,0.000
125,0,249,144,392,0.000
126,0,249,144,392,0.000
127,0,249,144,392,0.000
128,0,249,144,392,0.000
129,0,249,144,392,0.000
130,0,249,144,392,0.000
131,0,249,144,392,0.000
132,0,249,144,392,0.000
133,0,249,144,392,0.000
134,0,249,144,392,0.000
135,0,249,144,392,0.000
136,0,249,144,392,0.000
137,0,249,144,392,0.000
138,248,249,144,392,0.004
139,248,249,144,392,0.004
140,248,249,144,392,0.004
141,0,249,144,392,0.000
142,0,249,144,392,0.000
143,248,249,144,392,0.004
144,0,249,144,392,0.000
145,0,249,144,392,0.000
146,0,249,144,392,0.000
147,0,249,144,392,0.000
148,0,249,144,392,0.000
149,0,249,144,392,0.000
150,0,249,144,392,0.000
151,0,248,144,391,0.000
152,0,248,144,391,0.000
153,0,249,144,392,0.000
154,0,249,144,392,0.000
155,0,249,144,392,0.000
156,0,249,144,392,0.000
157,0,249,144,392,0.000
158,0,249,144,392,0.000
159,0,248,144,391,0.000
160,0,249,144,392,0.000
161,0,249,144,392,0.000
162,0,249,144,392,0.000
163,0,249,144,392,0.000
164,0,249,144,392,0.000
165,0,249,144,392,0.000
166,0,249,144,392,0.000
167,0,249,144,392,0.000
168,0,249,144,392,0.000
169,248,249,144,392,0.004
170,248,249,144,392,0.004
171,0,249,143,391,0.000
172,0,248,143,390,0.000
173,0,249,143,391,0.000
174,0,248,143,390,0.000
175,0,249,143,391,0.000
176,0,249,143,391,0.000
177,0,249,143,391,0.000
178,0,249,143,391,0.000
179,0,249,143,391,0.000
180,0,249,143,391,0.000
181,0,249,143,391,0.000
182,0,249,143,391,0.000
183,0,249,143,391,0.000
184,0,249,143,391,0.000
185,0,249,143,391,0.000
186,0,249,143,391,0.000
187,248,249,143,391,0.004
188,247,249,143,391,0.008
189,246,249,143,391,0.012
190,246,249,143,391,0.012
191,246,249,143,391,0.012
192,0,249,143,391,0.000
193,248,249,143,391,0.004
194,248,249,143,391,0.004
195,248,249,143,391,0.004
196,248,249,143,391,0.004
197,248,249,143,391,0.004
198,248,249,143,391,0.004
199,0,249,143,391,0.000
200,0,249,143,391,0.000
201,248,249,143,391,0.004
202,247,249,143,391,0.008
203,246,249,143,391,0.012
204,246,249,143,391,0.012
205,246,249,143,391,0.012
206,246,249,143,391,0.012
207,246,249,143,391,0.012
208,245,249,143,391,0.016
209,245,249,143,391,0.016
210,245,249,143,391,0.016
211,244,249,143,391,0.020
212,245,249,143,391,0.016
213,242,249,143,391,0.028
214,244,249,143,391,0.020
215,241,249,143,391,0.032
216,242,249,143,391,0.028
217,243,249,143,391,0.024
218,243,249,143,391,0.024
219,243,249,143,391,0.024
220,244,249,143,391,0.020
221,244,249,143,391,0.020
222,245,249,143,391,0.016
223,245,249,143,391,0.016
224,245,249,143,391,0.016
225,246,249,143,391,0.012
226,246,249,143,391,0.012
227,245,249,143,391,0.016
228,244,249,143,391,0.020
229,244,249,143,391,0.020
230,244,249,143,391,0.020
231,243,249,143,391,0.024
232,231,249,143,391,0.072
233,231,248,143,390,0.069
234,231,248,143,390,0.069
235,245,248,143,390,0.012
236,244,248,143,390,0.016
237,243,248,143,390,0.020
238,245,248,143,390,0.012
239,245,248,143,390,0.012
240,0,249,142,390,0.000
241,0,249,142,390,0.000
242,0,249,142,390,0.000
243,248,249,142,390,0.004
244,248,249,142,390,0.004
245,247,249,142,390,0.008
246,248,249,142,390,0.004
247,248,249,142,390,0.004
248,0,249,142,390,0.000
249,0,249,142,390,0.000
250,0,249,142,390,0.000
251,0,249,142,390,0.000
252,248,249,142,390,0.004
253,248,249,142,390,0.004
254,248,249,142,390,0.004
255,0,249,142,390,0.000
256,0,249,142,390,0.000
257,0,249,142,390,0.000
258,0,249,142,390,0.000
259,0,249,142,390,0.000
260,0,249,142,390,0.000
261,0,249,142,390,0.000
262,0,249,142,390,0.000
263,0,249,142,390,0.000
264,0,249,142,390,0.000
265,0,249,142,390,0.000
266,0,249,142,390,0.000
267,0,249,142,390,0.000
268,0,249,142,390,0.000
269,0,249,142,390,0.000
270,0,249,142,390,0.000
271,0,249,142,390,0.000
272,248,249,142,390,0.004
273,248,249,142,390,0.004
274,248,249,142,390,0.004
275,248,249,142,390,0.004
276,248,249,142,390,0.004
277,0,249,142,390,0.000
278,0,249,142,390,0.000
279,0,249,142,390,0.000
280,0,249,142,390,0.000
281,247,249,142,390,0.008
282,247,249,142,390,0.008
283,246,249,142,390,0.012
284,247,249,142,390,0.008
285,247,249,142,390,0.008
286,247,249,142,390,0.008
287,247,249,142,390,0.008
288,246,249,142,390,0.012
289,246,249,142,390,0.012
290,246,249,142,390,0.012
291,246,249,142,390,0.012
292,248,249,142,390,0.004
293,248,249,142,390,0.004
294,248,250,142,391,0.008
295,248,250,142,391,0.008
296,248,250,142,391,0.008
297,249,250,142,391,0.004
298,249,250,142,391,0.004
299,248,250,142,391,0.008
300,248,250,142,391,0.008
301,247,250,142,391,0.012
302,247,250,142,391,0.012
303,248,250,142,391,0.008
304,248,250,142,391,0.008
305,247,250,142,391,0.012
306,246,250,142,391,0.016
307,245,250,142,391,0.020
308,247,251,141,391,0.016
309,247,251,141,391,0.016
310,247,251,141,391,0.016
311,247,251,141,391,0.016
312,247,251,141,391,0.016
313,247,251,141,391,0.016
314,247,251,141,391,0.016
315,248,251,141,391,0.012
316,249,251,141,391,0.008
317,249,251,141,391,0.008
318,249,251,141,391,0.008
319,249,251,141,391,0.008
320,249,251,141,391,0.008
321,249,251,141,391,0.008
322,249,251,141,391,0.008
323,248,251,141,391,0.012
324,248,251,141,391,0.012
325,248,251,141,391,0.012
326,248,251,141,391,0.012
327,0,251,141,391,0.000
328,0,251,141,391,0.000
329,0,251,141,391,0.000
330,0,251,141,391,0.000
331,0,251,141,391,0.000
332,0,251,141,391,0.000
333,0,251,141,391,0.000
334,0,251,141,391,0.000
335,0,251,141,391,0.000
336,0,251,141,391,0.000
337,0,251,141,391,0.000
338,249,251,141,391,0.008
339,249,251,141,391,0.008
340,247,251,141,391,0.016
341,247,251,141,391,0.016
342,247,251,141,391,0.016
343,247,251,141,391,0.016
344,247,251,141,391,0.016
345,246,251,141,391,0.020
346,246,251,141,391,0.020
347,247,251,141,391,0.016
348,247,251,141,391,0.016
349,248,251,141,391,0.012
350,248,251,141,391,0.012
351,248,251,141,391,0.012
352,248,251,141,391,0.012
353,247,251,141,391,0.016
354,248,251,141,391,0.012
355,0,252,141,392,0.000
356,0,252,141,392,0.000
357,0,252,141,392,0.000
358,0,252,141,392,0.000
359,0,252,141,392,0.000
360,0,250,141,390,0.000
361,0,250,141,390,0.000
362,0,250,141,390,0.000
363,0,250,141,390,0.000
364,0,250,141,390,0.000
365,0,250,141,390,0.000
366,0,252,141,392,0.000
367,0,252,141,392,0.000
368,0,252,141,392,0.000
369,0,252,141,392,0.000
370,0,252,141,392,0.000
371,0,252,141,392,0.000
372,249,252,141,392,0.012
373,248,252,141,392,0.016
374,249,252,141,392,0.012
375,0,252,141,392,0.000
376,0,253,140,392,0.000
377,0,253,140,392,0.000
378,0,253,140,392,0.000
379,0,253,140,392,0.000
380,252,253,140,392,0.004
381,252,253,140,392,0.004
382,252,253,140,392,0.004
383,252,253,140,392,0.004
384,252,253,140,392,0.004
385,0,253,140,392,0.000
386,0,253,140,392,0.000
387,0,253,140,392,0.000
388,0,253,140,392,0.000
389,0,253,140,392,0.000
390,0,253,140,392,0.000
391,252,253,140,392,0.004
392,251,253,140,392,0.008
393,251,253,140,392,0.008
394,252,253,140,392,0.004
395,252,253,140,392,0.004
396,252,253,140,392,0.004
397,0,253,140,392,0.000
398,0,253,140,392,0.000
399,0,253,140,392,0.000
400,0,253,140,392,0.000
401,0,253,140,392,0.000
402,0,253,140,392,0.000
403,0,253,140,392,0.000
404,0,253,140,392,0.000
405,0,253,140,392,0.000
406,0,253,140,392,0.000
407,0,253,140,392,0.000
408,0,253,140,392,0.000
409,0,253,140,392,0.000
410,0,253,140,392,0.000
411,0,253,140,392,0.000
412,0,253,140,392,0.000
413,0,253,140,392,0.000
414,0,253,140,392,0.000
415,0,254,140,393,0.000
416,0,254,140,393,0.000
417,0,254,140,393,0.000
418,0,254,140,393,0.000
419,0,254,140,393,0.000
420,0,254,140,393,0.000
421,0,254,140,393,0.000
422,0,254,140,393,0.000
423,0,254,140,393,0.000
424,0,254,140,393,0.000
425,253,254,140,393,0.004
426,252,254,140,393,0.008
427,251,254,140,393,0.012
428,241,254,140,393,0.051
429,242,254,140,393,0.047
430,245,254,140,393,0.035
431,253,254,140,393,0.004
432,253,254,140,393,0.004
433,252,254,140,393,0.008
434,0,254,140,393,0.000
435,0,254,140,393,0.000
436,0,254,140,393,0.000
437,0,254,140,393,0.000
438,253,254,140,393,0.004
439,253,254,140,393,0.004
440,0,254,140,393,0.000
441,0,254,140,393,0.000
442,0,254,140,393,0.000
443,0,254,140,393,0.000
444,0,255,139,393,0.000
445,0,255,139,393,0.000
446,0,255,139,393,0.000
447,0,255,139,393,0.000
448,0,255,139,393,0.000
449,0,255,139,393,0.000
450,0,255,139,393,0.000
451,0,255,139,393,0.000
452,0,255,139,393,0.000
453,0,255,139,393,0.000
454,0,255,139,393,0.000
455,245,255,139,393,0.039
456,245,255,139,393,0.039
457,244,255,139,393,0.043
458,244,255,139,393,0.043
459,244,255,139,393,0.043
460,0,255,139,393,0.000
461,0,255,139,393,0.000
462,0,255,139,393,0.000
463,0,255,139,393,0.000
464,0,255,139,393,0.000
465,0,255,139,393,0.000
466,0,255,139,393,0.000
467,0,255,139,393,0.000
468,0,255,139,393,0.000
469,0,255,139,393,0.000
470,0,255,139,393,0.000
471,0,255,139,393,0.000
472,254,255,139,393,0.004
473,254,256,139,394,0.008
474,253,256,139,394,0.012
475,253,256,139,394,0.012
476,253,256,139,394,0.012
477,254,256,139,394,0.008
478,254,256,139,394,0.008
479,254,256,139,394,0.008
480,253,256,139,394,0.012
481,253,256,139,394,0.012
482,253,256,139,394,0.012
483,253,256,139,394,0.012
484,253,256,139,394,0.012
485,253,256,139,394,0.012
486,253,256,139,394,0.012
487,252,256,139,394,0.016
488,254,256,139,394,0.008
489,0,256,139,394,0.000
490,0,256,139,394,0.000
491,0,256,139,394,0.000
492,0,256,139,394,0.000
493,0,256,139,394,0.000
494,0,256,139,394,0.000
495,253,256,139,394,0.012
496,253,256,139,394,0.012
497,253,256,139,394,0.012
498,254,256,139,394,0.008
499,256,257,138,394,0.004
500,0,257,138,394,0.000
501,0,256,138,393,0.000
502,0,257,138,394,0.000
503,0,257,138,394,0.000
504,0,257,138,394,0.000
505,0,257,138,394,0.000
506,0,257,138,394,0.000
507,0,257,138,394,0.000
508,0,257,138,394,0.000
509,0,257,138,394,0.000
510,0,257,138,394,0.000
511,0,257,138,394,0.000
512,0,257,138,394,0.000
513,0,257,138,394,0.000
514,0,257,138,394,0.000
515,0,257,138,394,0.000
516,0,257,138,394,0.000
517,0,257,138,394,0.000
518,0,257,138,394,0.000
519,0,257,138,394,0.000
520,0,257,138,394,0.000
521,0,257,138,394,0.000
522,0,257,138,394,0.000
523,0,257,138,394,0.000
524,0,257,138,394,0.000
525,0,257,138,394,0.000
526,0,257,138,394,0.000
527,0,257,138,394,0.000
528,0,257,138,394,0.000
529,248,257,138,394,0.035
530,246,257,138,394,0.043
531,244,257,138,394,0.051
532,244,257,138,394,0.051
533,247,257,138,394,0.039
534,0,257,138,394,0.000
535,0,257,138,394,0.000
536,0,257,138,394,0.000
537,0,257,138,394,0.000
538,0,257,138,394,0.000
539,0,257,138,394,0.000
540,0,258,137,394,0.000
541,0,258,137,394,0.000
542,0,258,137,394,0.000
543,0,258,137,394,0.000
544,0,258,137,394,0.000
545,0,258,137,394,0.000
546,0,258,137,394,0.000
547,0,258,137,394,0.000
548,0,258,137,394,0.000
549,0,258,137,394,0.000
550,0,258,137,394,0.000
551,0,258,137,394,0.000
552,0,257,137,393,0.000
553,0,257,137,393,0.000
554,0,257,137,393,0.000
555,0,258,137,394,0.000
556,0,258,137,394,0.000
557,0,258,137,394,0.000
558,0,258,137,394,0.000
559,0,258,137,394,0.000
560,0,258,137,394,0.000
561,0,258,137,394,0.000
562,0,258,137,394,0.000
563,0,258,137,394,0.000
564,0,258,137,394,0.000
565,0,258,137,394,0.000
566,0,258,137,394,0.000
567,0,258,137,394,0.000
568,0,258,137,394,0.000
569,0,258,137,394,0.000
570,0,258,137,394,0.000
571,0,258,137,394,0.000
572,0,258,137,394,0.000
573,0,258,137,394,0.000
574,0,258,137,394,0.000
575,0,258,137,394,0.000
576,0,258,137,394,0.000
577,0,258,137,394,0.000
578,0,258,137,394,0.000
579,0,258,137,394,0.000
580,0,258,137,394,0.000
581,0,259,136,394,0.000
582,0,259,136,394,0.000
583,0,259,136,394,0.000
584,0,259,136,394,0.000
585,0,259,136,394,0.000
586,0,258,136,393,0.000
587,0,259,136,394,0.000
588,0,259,136,394,0.000
589,0,259,136,394,0.000
590,0,259,136,394,0.000
591,0,259,136,394,0.000
592,0,259,136,394,0.000
593,0,259,136,394,0.000
594,0,258,136,393,0.000
595,0,259,136,394,0.000
596,0,259,136,394,0.000
597,0,259,136,394,0.000
598,0,259,136,394,0.000
599,0,259,136,394,0.000
600,0,259,136,394,0.000
601,0,258,136,393,0.000
602,0,258,136,393,0.000
603,0,258,136,393,0.000
604,0,259,136,394,0.000
605,0,259,136,394,0.000
606,0,259,136,394,0.000
607,0,259,136,394,0.000
608,0,259,136,394,0.000
609,0,259,136,394,0.000
610,0,259,136,394,0.000
611,0,259,136,394,0.000
612,0,259,136,394,0.000
613,0,258,136,393,0.000
614,257,258,136,393,0.004
615,245,258,136,393,0.050
616,245,258,136,393,0.050
617,244,258,136,393,0.054
618,245,258,136,393,0.050
619,254,258,136,393,0.016
620,254,258,136,393,0.016
621,255,258,136,393,0.012
622,257,258,136,393,0.004
623,0,259,135,393,0.000
624,0,259,135,393,0.000
625,0,259,135,393,0.000
626,0,259,135,393,0.000
627,0,259,135,393,0.000
628,0,259,135,393,0.000
629,0,259,135,393,0.000
630,257,259,135,393,0.008
631,255,259,135,393,0.015
632,256,259,135,393,0.012
633,0,259,135,393,0.000
634,0,259,135,393,0.000
635,0,259,135,393,0.000
636,0,258,136,393,0.000
637,0,258,136,393,0.000
638,247,258,136,393,0.043
639,247,258,136,393,0.043
640,248,258,136,393,0.039
641,0,259,135,393,0.000
642,0,259,135,393,0.000
643,0,259,135,393,0.000
644,0,258,135,392,0.000
645,0,257,136,392,0.000
646,0,257,136,392,0.000
647,0,257,136,392,0.000
648,0,257,136,392,0.000
649,0,257,136,392,0.000
650,0,257,136,392,0.000
651,0,257,136,392,0.000
652,0,257,136,392,0.000
653,0,257,136,392,0.000
654,0,258,135,392,0.000
655,0,258,135,392,0.000
656,0,258,135,392,0.000
657,0,258,135,392,0.000
658,0,257,135,391,0.000
659,0,257,135,391,0.000
660,0,257,135,391,0.000
661,0,257,135,391,0.000
662,0,257,135,391,0.000
663,0,257,135,391,0.000
664,256,257,135,391,0.004
665,256,257,135,391,0.004
666,251,257,135,391,0.023
667,242,257,135,391,0.058
668,242,257,135,391,0.058
669,253,257,135,391,0.016
670,0,257,135,391,0.000
671,0,257,135,391,0.000
672,0,257,135,391,0.000
673,0,256,135,390,0.000
674,0,256,135,390,0.000
675,255,256,135,390,0.004
676,250,256,135,390,0.023
677,250,256,135,390,0.023
678,251,256,135,390,0.020
679,250,256,135,390,0.023
680,251,256,135,390,0.020
681,252,257,134,390,0.019
682,252,257,134,390,0.019
683,252,257,134,390,0.019
684,252,257,134,390,0.019
685,252,257,134,390,0.019
686,252,257,134,390,0.019
687,250,256,134,389,0.023
688,250,256,134,389,0.023
689,251,256,134,389,0.020
690,0,256,134,389,0.000
691,250,256,134,389,0.023
692,0,256,134,389,0.000
693,0,256,134,389,0.000
694,0,256,134,389,0.000
695,0,256,134,389,0.000
696,0,256,134,389,0.000
697,0,256,134,389,0.000
698,0,256,134,389,0.000
699,0,256,134,389,0.000
700,0,256,134,389,0.000
701,0,255,134,388,0.000
702,0,255,134,388,0.000
703,0,255,134,388,0.000
704,0,255,134,388,0.000
705,0,255,134,388,0.000
706,0,256,133,388,0.000
707,0,256,133,388,0.000
708,0,256,133,388,0.000
709,0,256,133,388,0.000
710,0,256,133,388,0.000
711,0,256,133,388,0.000
712,0,256,133,388,0.000
713,0,256,133,388,0.000
714,0,255,133,387,0.000
715,0,255,133,387,0.000
716,0,255,133,387,0.000
717,0,255,133,387,0.000
718,0,255,133,387,0.000
719,252,255,133,387,0.012
720,251,255,133,387,0.016
721,251,255,133,387,0.016
722,250,255,133,387,0.020
723,249,255,133,387,0.024
724,250,255,133,387,0.020
725,252,255,133,387,0.012
726,252,254,134,387,0.008
727,252,253,134,386,0.004
728,251,252,135,386,0.004
729,252,253,134,386,0.004
730,251,252,135,386,0.004
731,251,253,134,386,0.008
732,251,253,134,386,0.008
733,250,253,134,386,0.012
734,251,253,134,386,0.008
735,251,253,134,386,0.008
736,251,253,134,386,0.008
737,251,253,134,386,0.008
738,252,253,134,386,0.004
739,252,253,134,386,0.004
740,0,252,134,385,0.000
741,0,253,133,385,0.000
742,242,253,133,385,0.043
743,242,253,133,385,0.043
744,0,253,133,385,0.000
745,0,253,133,385,0.000
746,0,253,133,385,0.000
747,0,253,133,385,0.000
748,0,253,133,385,0.000
749,0,253,133,385,0.000
750,251,253,133,385,0.008
751,250,253,133,385,0.012
752,249,254,132,385,0.020
753,249,254,132,385,0.020
754,248,254,132,385,0.024
755,248,254,132,385,0.024
756,249,254,132,385,0.020
757,252,254,132,385,0.008
758,253,254,132,385,0.004
759,253,254,132,385,0.004
760,252,254,132,385,0.008
761,253,254,132,385,0.004
762,0,254,132,385,0.000
763,0,254,132,385,0.000
764,0,254,132,385,0.000
765,0,254,132,385,0.000
766,0,254,132,385,0.000
767,0,254,132,385,0.000
768,0,254,132,385,0.000
769,0,254,132,385,0.000
770,0,254,132,385,0.000
771,0,254,132,385,0.000
772,0,254,132,385,0.000
773,0,254,132,385,0.000
774,0,254,132,385,0.000
775,0,254,132,385,0.000
776,0,254,132,385,0.000
777,0,255,132,386,0.000
778,0,255,132,386,0.000
779,0,255,132,386,0.000
780,0,255,132,386,0.000
781,0,255,132,386,0.000
782,0,255,132,386,0.000
783,0,255,132,386,0.000
784,254,255,132,386,0.004
785,254,255,132,386,0.004
786,0,255,132,386,0.000
787,253,255,132,386,0.008
788,253,255,132,386,0.008
789,253,255,132,386,0.008
790,254,256,131,386,0.008
791,254,256,131,386,0.008
792,255,256,131,386,0.004
793,255,256,131,386,0.004
794,255,256,131,386,0.004
795,254,256,131,386,0.008
796,254,256,131,386,0.008
797,253,256,131,386,0.012
798,253,256,131,386,0.012
799,253,256,131,386,0.012
800,253,256,131,386,0.012
801,254,256,131,386,0.008
802,254,256,131,386,0.008
803,254,256,131,386,0.008
804,254,256,131,386,0.008
805,255,256,131,386,0.004
806,255,256,131,386,0.004
807,0,256,131,386,0.000
808,0,256,131,386,0.000
809,0,256,131,386,0.000
810,250,256,131,386,0.023
811,249,256,131,386,0.027
812,247,256,131,386,0.035
813,0,256,131,386,0.000
814,0,256,131,386,0.000
815,0,256,131,386,0.000
816,0,256,131,386,0.000
817,0,256,131,386,0.000
818,0,256,131,386,0.000
819,0,256,131,386,0.000
820,0,256,131,386,0.000
821,243,256,131,386,0.051
822,243,256,131,386,0.051
823,243,256,131,386,0.051
824,243,256,131,386,0.051
825,243,256,131,386,0.051
826,243,256,131,386,0.051
827,245,255,131,385,0.039
828,246,256,131,386,0.039
829,0,255,131,385,0.000
830,0,256,130,385,0.000
831,0,256,130,385,0.000
832,0,256,130,385,0.000
833,0,257,130,386,0.000
834,0,256,131,386,0.000
835,0,256,131,386,0.000
836,244,255,130,384,0.043
837,0,257,130,386,0.000
838,0,257,130,386,0.000
839,0,257,130,386,0.000
840,0,257,130,386,0.000
841,0,257,130,386,0.000
842,0,257,130,386,0.000
843,0,257,130,386,0.000
844,0,257,130,386,0.000
845,0,257,130,386,0.000
846,0,253,130,382,0.000
847,0,255,130,384,0.000
848,0,254,130,383,0.000
849,0,255,130,384,0.000
850,0,256,130,385,0.000
851,0,256,130,385,0.000
852,0,256,130,385,0.000
853,0,256,130,385,0.000
854,244,256,130,385,0.047
855,244,256,130,385,0.047
856,244,256,130,385,0.047
857,230,255,131,385,0.098
858,231,257,130,386,0.101
859,230,257,130,386,0.105
860,230,257,130,386,0.105
861,229,256,130,385,0.105
862,229,256,130,385,0.105
863,230,256,130,385,0.102
864,0,257,130,386,0.000
865,0,257,130,386,0.000
866,0,256,130,385,0.000
867,0,256,130,385,0.000
868,0,257,130,386,0.000
869,0,256,130,385,0.000
870,0,256,130,385,0.000
871,0,257,129,385,0.000
872,0,256,129,384,0.000
873,0,256,129,384,0.000
874,0,256,129,384,0.000
875,0,256,129,384,0.000
876,0,256,129,384,0.000
877,0,256,129,384,0.000
878,0,255,129,383,0.000
879,0,254,129,382,0.000
880,0,254,129,382,0.000
881,0,256,129,384,0.000
882,0,257,129,385,0.000
883,0,257,129,385,0.000
884,0,257,129,385,0.000
885,0,257,129,385,0.000
886,0,258,129,386,0.000
887,0,258,129,386,0.000
888,0,257,129,385,0.000
889,0,257,129,385,0.000
890,0,257,129,385,0.000
891,0,257,129,385,0.000
892,0,257,129,385,0.000
893,0,255,129,383,0.000
894,0,256,129,384,0.000
895,0,256,129,384,0.000
896,0,255,129,383,0.000
897,0,256,129,384,0.000
898,0,257,129,385,0.000
899,0,256,129,384,0.000
900,0,256,129,384,0.000
901,0,255,129,383,0.000
902,0,258,129,386,0.000
903,0,258,129,386,0.000
904,0,258,129,386,0.000
905,0,258,129,386,0.000
906,0,258,129,386,0.000
907,0,258,129,386,0.000
908,232,254,129,382,0.087
909,230,254,129,382,0.094
910,230,255,129,383,0.098
911,230,256,129,384,0.102
912,229,255,130,384,0.102
913,0,255,130,384,0.000
914,0,255,130,384,0.000
915,0,257,130,386,0.000
916,0,256,131,386,0.000
917,0,255,131,385,0.000
918,0,255,131,385,0.000
919,254,255,131,385,0.004
920,255,256,130,385,0.004
921,255,256,130,385,0.004
922,255,256,130,385,0.004
923,0,256,130,385,0.000
924,0,255,130,384,0.000
925,0,256,130,385,0.000
926,0,256,130,385,0.000
927,0,256,130,385,0.000
928,0,257,129,385,0.000
929,0,256,129,384,0.000
930,0,256,129,384,0.000
931,249,255,129,383,0.024
932,250,255,129,383,0.020
933,0,256,129,384,0.000
934,0,256,129,384,0.000
935,0,256,129,384,0.000
936,0,256,129,384,0.000
937,0,256,129,384,0.000
938,0,255,129,383,0.000
939,0,255,129,383,0.000
940,0,255,129,383,0.000
941,0,255,129,383,0.000
942,247,255,129,383,0.031
943,0,255,129,383,0.000
944,0,255,129,383,0.000
945,0,255,129,383,0.000
946,254,255,129,383,0.004
947,253,255,129,383,0.008
948,252,255,129,383,0.012
949,252,255,129,383,0.012
950,251,255,129,383,0.016
951,252,255,129,383,0.012
952,253,255,129,383,0.008
953,254,255,129,383,0.004
954,0,254,129,382,0.000
955,0,254,129,382,0.000
956,0,252,129,380,0.000
957,244,252,129,380,0.032
958,244,252,129,380,0.032
959,244,253,129,381,0.036
960,244,253,129,381,0.036
961,0,253,129,381,0.000
962,0,253,129,381,0.000
963,253,254,129,382,0.004
964,253,254,129,382,0.004
965,253,254,129,382,0.004
966,0,253,129,381,0.000
967,0,253,129,381,0.000
968,252,253,129,381,0.004
969,252,253,129,381,0.004
970,0,253,129,381,0.000
971,0,253,129,381,0.000
972,252,253,129,381,0.004
973,0,254,128,381,0.000
974,0,254,128,381,0.000
975,0,254,128,381,0.000
976,0,254,128,381,0.000
977,0,254,128,381,0.000
978,0,254,128,381,0.000
979,253,254,128,381,0.004
980,253,254,128,381,0.004
981,253,254,128,381,0.004
982,253,254,128,381,0.004
983,253,254,128,381,0.004
984,253,254,128,381,0.004
985,241,253,128,380,0.047
986,239,253,128,380,0.055
987,240,253,128,380,0.051
988,240,253,128,380,0.051
989,249,253,128,380,0.016
